Unnamed: 0,website,hop,ip,country,lat,lgn
4525,tidsskriftet.no,4,195.0.244.48,NO,59.95,10.75
4526,tidsskriftet.no,5,62.140.27.85,RO,44.4333,26.1
4527,tidsskriftet.no,6,54.36.50.32,FR,48.8582,2.3387
4528,tidsskriftet.no,7,91.121.215.196,FR,48.8582,2.3387
4529,tidsskriftet.no,8,37.187.232.53,FR,48.8582,2.3387
4530,tidsskriftet.no,9,51.255.182.216,FR,48.8582,2.3387
4531,tidsskriftet.no,10,92.222.54.1,FR,48.8628,2.3292
4532,tidsskriftet.no,11,188.165.138.166,FI,60.1708,24.9375
4533,poki.no,2,195.0.224.1,NO,59.2442,10.3966
4534,poki.no,3,195.0.242.133,NO,59.95,10.75
4535,poki.no,4,193.75.1.70,NO,59.95,10.75
4536,poki.no,5,193.90.113.13,NO,59.95,10.75
4537,poki.no,6,193.75.10.10,NO,59.95,10.75
4538,poki.no,7,108.170.253.181,US,37.751,-97.822
4539,poki.no,8,209.85.246.61,US,37.751,-97.822
4540,poki.no,9,108.170.235.149,US,37.751,-97.822
4541,poki.no,10,216.239.46.240,US,37.4056,-122.0775
4542,poki.no,11,108.170.226.118,US,37.751,-97.822
4543,poki.no,12,108.170.234.119,US,37.751,-97.822
4544,poki.no,13,172.253.51.230,US,37.751,-97.822
4545,poki.no,14,209.85.255.252,US,37.751,-97.822
4546,poki.no,15,216.239.50.204,GB,51.4964,-0.1224
4547,eurodel.no,2,195.0.224.1,NO,59.2442,10.3966
4548,eurodel.no,3,195.0.242.137,NO,59.95,10.75
4549,eurodel.no,4,195.0.240.151,NO,59.95,10.75
4550,eurodel.no,9,104.27.162.24,US,37.751,-97.822
4551,vredens-gnag.no,2,195.0.224.1,NO,59.2442,10.3966
4552,vredens-gnag.no,3,195.0.242.133,NO,59.95,10.75
4553,vredens-gnag.no,4,195.0.243.193,NO,59.95,10.75
4554,vredens-gnag.no,5,195.88.54.28,NO,59.95,10.75
4555,ntnu.no,2,195.0.224.1,NO,59.2442,10.3966
4556,ntnu.no,3,195.0.242.133,NO,59.95,10.75
4557,ntnu.no,4,195.0.244.48,NO,59.95,10.75
4558,ntnu.no,5,185.1.55.1,NO,59.905,10.7487
4559,ntnu.no,6,128.39.255.25,NO,59.4876,10.3176
4560,ntnu.no,7,158.38.0.222,NO,60.2634,5.3459
4561,ntnu.no,8,129.241.1.4,NO,63.4167,10.4167
4562,ntnu.no,9,129.241.1.195,NO,63.4167,10.4167
4563,ntnu.no,10,129.241.160.102,NO,63.4167,10.4167
4564,teknikmagasinet.no,2,195.0.224.1,NO,59.2442,10.3966
4565,teknikmagasinet.no,3,195.0.242.133,NO,59.95,10.75
4566,teknikmagasinet.no,4,195.0.244.48,NO,59.95,10.75
4567,teknikmagasinet.no,5,62.140.27.85,RO,44.4333,26.1
4568,teknikmagasinet.no,6,212.73.250.106,ES,41.5159,2.1246
4569,teknikmagasinet.no,7,151.101.2.217,US,37.751,-97.822
4570,lokus.no,2,195.0.224.1,NO,59.2442,10.3966
4571,lokus.no,3,195.0.242.133,NO,59.95,10.75
4572,lokus.no,4,195.0.244.48,NO,59.95,10.75
4573,lokus.no,5,185.1.55.81,NO,59.905,10.7487
4574,lokus.no,6,87.238.63.43,NO,59.905,10.7487
4575,lokus.no,7,87.238.63.76,NO,59.905,10.7487
4576,lokus.no,8,87.238.34.190,NO,59.905,10.7487
4577,kristiania.no,2,195.0.224.1,NO,59.2442,10.3966
4578,kristiania.no,3,195.0.242.137,NO,59.95,10.75
4579,kristiania.no,4,195.0.240.151,NO,59.95,10.75
4580,kristiania.no,11,188.166.131.168,NL,52.2965,4.9542
4581,tusenfryd.no,2,195.0.224.1,NO,59.2442,10.3966
4582,tusenfryd.no,3,195.0.242.137,NO,59.95,10.75
4583,tusenfryd.no,4,195.0.240.151,NO,59.95,10.75
4584,tusenfryd.no,11,139.162.129.13,DE,50.1153,8.6823
4585,tusenfryd.no,12,139.162.131.115,DE,50.1153,8.6823
4586,tekniskmuseum.no,2,195.0.224.1,NO,59.2442,10.3966
4587,tekniskmuseum.no,3,195.0.242.133,NO,59.95,10.75
4588,tekniskmuseum.no,4,195.0.244.48,NO,59.95,10.75
4589,tekniskmuseum.no,5,185.1.55.66,NO,59.905,10.7487
4590,tekniskmuseum.no,6,213.167.114.218,NO,59.95,10.75
4591,tekniskmuseum.no,7,81.166.123.92,NO,59.4163,5.4045
4592,tekniskmuseum.no,8,81.166.123.55,NO,59.4163,5.4045
4593,tekniskmuseum.no,9,81.167.46.203,NO,59.7439,10.2045
4594,tekniskmuseum.no,10,46.250.209.66,NO,62.7375,7.1591
4595,tekniskmuseum.no,11,213.162.246.66,NO,59.5971,5.7429
4596,gotogate.no,2,195.0.224.1,NO,59.2442,10.3966
4597,gotogate.no,3,195.0.242.133,NO,59.95,10.75
4598,gotogate.no,4,195.0.243.37,NO,59.95,10.75
4599,gotogate.no,5,195.0.242.209,NO,59.95,10.75
4600,gotogate.no,6,91.135.35.25,NO,59.95,10.75
4601,sammen.no,2,195.0.224.1,NO,59.2442,10.3966
4602,sammen.no,3,195.0.242.133,NO,59.95,10.75
4603,sammen.no,4,195.0.244.48,NO,59.95,10.75
4604,sammen.no,5,185.1.55.1,NO,59.905,10.7487
4605,sammen.no,6,128.39.255.111,NO,59.4876,10.3176
4606,sammen.no,7,128.39.254.139,NO,59.4876,10.3176
4607,sammen.no,8,129.177.246.42,NO,60.393,5.3242
4608,vg.no,2,195.0.224.1,NO,59.2442,10.3966
4609,vg.no,3,195.0.242.133,NO,59.95,10.75
4610,vg.no,4,195.0.243.193,NO,59.95,10.75
4611,vg.no,5,195.88.54.16,NO,59.95,10.75
4612,norwaypost.no,2,195.0.224.1,NO,59.2442,10.3966
4613,norwaypost.no,3,195.0.242.137,NO,59.95,10.75
4614,norwaypost.no,4,195.0.240.151,NO,59.95,10.75
4615,norwaypost.no,5,62.140.27.81,RO,44.4333,26.1
4616,norwaypost.no,6,213.19.197.58,GB,51.4964,-0.1224
4617,norwaypost.no,7,188.121.32.5,NL,52.3824,4.8995
4618,norwaypost.no,8,188.121.32.25,NL,52.3824,4.8995
4619,norwaypost.no,9,188.121.33.198,NL,52.3824,4.8995
4620,norwaypost.no,10,208.109.115.134,US,33.6013,-111.8867
4621,norwaypost.no,11,208.109.115.174,US,33.6013,-111.8867
4622,norwaypost.no,12,160.153.162.132,US,33.6013,-111.8867
4623,hfk.no,2,195.0.224.1,NO,59.2442,10.3966
4624,hfk.no,3,195.0.242.133,NO,59.95,10.75
4625,hfk.no,4,195.0.244.48,NO,59.95,10.75
4626,hfk.no,5,148.122.8.5,NO,59.95,10.75
4627,hfk.no,6,146.172.105.65,NO,59.95,10.75
4628,hfk.no,7,146.172.99.14,NO,59.95,10.75
4629,hfk.no,8,146.172.102.30,NO,59.95,10.75
4630,hfk.no,9,194.248.43.206,NO,59.95,10.75
4631,hfk.no,10,109.70.85.65,NO,60.393,5.3242
4632,gettyimages.no,2,195.0.224.1,NO,59.2442,10.3966
4633,gettyimages.no,3,195.0.242.133,NO,59.95,10.75
4634,gettyimages.no,4,195.0.244.48,NO,59.95,10.75
4635,gettyimages.no,5,99.82.177.28,US,39.0481,-77.4728
4636,gettyimages.no,6,143.204.47.63,US,47.6339,-122.3476
4637,operaen.no,2,195.0.224.1,NO,59.2442,10.3966
4638,operaen.no,3,195.0.242.133,NO,59.95,10.75
4639,operaen.no,4,195.0.244.48,NO,59.95,10.75
4640,operaen.no,5,185.1.55.16,NO,59.905,10.7487
4641,operaen.no,6,85.19.120.152,NO,59.95,10.75
4642,operaen.no,7,85.19.26.46,NO,59.95,10.75
4643,operaen.no,8,176.221.90.130,NO,59.905,10.7487
4644,seher.no,2,195.0.224.1,NO,59.2442,10.3966
4645,seher.no,3,195.0.242.133,NO,59.95,10.75
4646,seher.no,4,195.0.244.48,NO,59.95,10.75
4647,seher.no,5,185.1.55.81,NO,59.905,10.7487
4648,seher.no,6,87.238.33.180,NO,59.905,10.7487
4649,bladet.no,2,195.0.224.1,NO,59.2442,10.3966
4650,bladet.no,3,195.0.242.133,NO,59.95,10.75
4651,bladet.no,4,195.0.243.37,NO,59.95,10.75
4652,bladet.no,5,195.0.242.209,NO,59.95,10.75
4653,bladet.no,6,195.1.202.134,NO,59.9127,10.7461
4654,bladet.no,7,193.161.16.72,NO,59.95,10.75
4655,cg.no,2,195.0.224.1,NO,59.2442,10.3966
4656,cg.no,3,195.0.242.133,NO,59.95,10.75
4657,cg.no,4,195.0.244.48,NO,59.95,10.75
4658,cg.no,5,185.1.55.66,NO,59.905,10.7487
4659,cg.no,6,213.167.114.218,NO,59.95,10.75
4660,cg.no,7,81.166.123.92,NO,59.4163,5.4045
4661,cg.no,8,213.167.114.3,NO,59.95,10.75
4662,cg.no,9,81.166.114.187,NO,59.95,10.75
4663,cg.no,10,109.247.192.143,NO,59.2,9.6
4664,biltema.no,2,195.0.224.1,NO,59.2442,10.3966
4665,biltema.no,3,195.0.242.137,NO,59.95,10.75
4666,biltema.no,4,195.0.240.151,NO,59.95,10.75
4667,biltema.no,5,83.145.10.220,SE,59.3326,18.0649
4668,hardware.no,2,195.0.224.1,NO,59.2442,10.3966
4669,hardware.no,3,195.0.242.133,NO,59.95,10.75
4670,hardware.no,4,195.0.244.48,NO,59.95,10.75
4671,hardware.no,5,185.1.55.81,NO,59.905,10.7487
4672,hardware.no,6,87.238.63.43,NO,59.905,10.7487
4673,hardware.no,7,87.238.62.79,NO,59.905,10.7487
4674,hardware.no,8,87.238.33.0,NO,59.905,10.7487
4675,hardware.no,9,87.238.33.0,NO,59.905,10.7487
4676,hardware.no,10,87.238.60.135,NO,59.905,10.7487
4677,recman.no,2,195.0.224.1,NO,59.2442,10.3966
4678,recman.no,3,195.0.242.137,NO,59.95,10.75
4679,recman.no,4,195.0.240.151,NO,59.95,10.75
4680,recman.no,7,31.169.48.237,NO,59.95,10.75
4681,gsport.no,2,195.0.224.1,NO,59.2442,10.3966
4682,gsport.no,3,195.0.242.133,NO,59.95,10.75
4683,gsport.no,4,195.0.244.48,NO,59.95,10.75
4684,gsport.no,5,99.82.177.28,US,39.0481,-77.4728
4685,gsport.no,6,52.93.138.26,US,47.6339,-122.3476
4686,gsport.no,7,52.93.138.31,US,47.6339,-122.3476
4687,gsport.no,8,52.93.129.43,US,47.6339,-122.3476
4688,gsport.no,9,52.93.129.48,US,47.6339,-122.3476
4689,gsport.no,10,52.93.128.156,US,47.6339,-122.3476
4690,khio.no,2,195.0.224.1,NO,59.2442,10.3966
4691,khio.no,3,195.0.242.133,NO,59.95,10.75
4692,khio.no,4,185.1.55.40,NO,59.905,10.7487
4693,khio.no,5,31.169.49.197,NO,59.95,10.75
4694,khio.no,6,31.169.49.41,NO,59.95,10.75
4695,khio.no,7,178.255.145.30,NO,60.718,11.1942
4696,khio.no,8,31.169.49.6,NO,59.95,10.75
4697,khio.no,9,178.255.148.145,NO,59.95,10.75
4698,aktivioslo.no,2,195.0.224.1,NO,59.2442,10.3966
4699,aktivioslo.no,3,195.0.242.133,NO,59.95,10.75
4700,aktivioslo.no,4,195.0.244.48,NO,59.95,10.75
4701,aktivioslo.no,5,213.52.90.18,NO,59.0533,10.0352
4702,aktivioslo.no,6,195.159.88.64,NO,59.905,10.7487
4703,aktivioslo.no,7,195.159.146.86,NO,59.95,10.75
4704,aktivioslo.no,8,195.159.29.135,NO,59.905,10.7487
4705,digitalebilag.no,2,195.0.224.1,NO,59.2442,10.3966
4706,digitalebilag.no,3,195.0.242.133,NO,59.95,10.75
4707,digitalebilag.no,4,195.0.244.48,NO,59.95,10.75
4708,digitalebilag.no,5,185.1.55.66,NO,59.905,10.7487
4709,digitalebilag.no,6,213.167.114.218,NO,59.95,10.75
4710,digitalebilag.no,7,81.166.123.92,NO,59.4163,5.4045
4711,digitalebilag.no,8,81.166.123.55,NO,59.4163,5.4045
4712,digitalebilag.no,9,81.167.46.203,NO,59.7439,10.2045
4713,digitalebilag.no,10,46.250.209.66,NO,62.7375,7.1591
4714,digitalebilag.no,11,46.250.210.153,NO,62.7375,7.1591
4715,finanstilsynet.no,2,195.0.224.1,NO,59.2442,10.3966
4716,finanstilsynet.no,3,195.0.242.133,NO,59.95,10.75
4717,finanstilsynet.no,4,195.0.244.48,NO,59.95,10.75
4718,finanstilsynet.no,5,193.90.157.14,NO,60.2194,5.4294
4719,finanstilsynet.no,6,195.159.88.1,NO,59.905,10.7487
4720,ibutikk.no,2,195.0.224.1,NO,59.2442,10.3966
4721,ibutikk.no,3,195.0.242.137,NO,59.95,10.75
4722,ibutikk.no,4,195.0.240.151,NO,59.95,10.75
4723,ibutikk.no,11,87.230.112.3,DE,51.45,7.0167
4724,ibutikk.no,12,62.138.129.10,DE,51.45,7.0167
4725,ibutikk.no,13,85.25.218.206,DE,51.45,7.0167
4726,tiff.no,2,195.0.224.1,NO,59.2442,10.3966
4727,tiff.no,3,195.0.242.133,NO,59.95,10.75
4728,tiff.no,4,195.0.244.48,NO,59.95,10.75
4729,tiff.no,5,62.140.27.85,RO,44.4333,26.1
4730,tiff.no,6,54.36.50.32,FR,48.8582,2.3387
4731,tiff.no,7,91.121.215.196,FR,48.8582,2.3387
4732,tiff.no,8,37.187.232.53,FR,48.8582,2.3387
4733,tiff.no,9,51.255.180.93,FR,48.8582,2.3387
4734,tiff.no,10,92.222.54.3,FR,48.8628,2.3292
4735,tiff.no,11,54.36.102.57,FR,48.8582,2.3387
4736,mensa.no,2,195.0.224.1,NO,59.2442,10.3966
4737,mensa.no,3,195.0.242.133,NO,59.95,10.75
4738,mensa.no,4,195.0.244.48,NO,59.95,10.75
4739,mensa.no,5,185.1.55.22,NO,59.905,10.7487
4740,mensa.no,6,194.63.255.4,NO,59.95,10.75
4741,mensa.no,7,194.63.248.52,NO,59.95,10.75
4742,ffp.no,2,195.0.224.1,NO,59.2442,10.3966
4743,ffp.no,3,195.0.242.133,NO,59.95,10.75
4744,ffp.no,4,195.0.244.48,NO,59.95,10.75
4745,ffp.no,5,99.82.177.28,US,39.0481,-77.4728
4746,ffp.no,6,52.93.128.243,US,47.6339,-122.3476
4747,ffp.no,7,52.93.128.156,US,47.6339,-122.3476
4748,bibsys.no,2,195.0.224.1,NO,59.2442,10.3966
4749,bibsys.no,3,195.0.242.137,NO,59.95,10.75
4750,bibsys.no,4,195.0.240.151,NO,59.95,10.75
4751,bibsys.no,9,104.20.54.7,US,37.751,-97.822
4752,bloggfiler.no,2,195.0.224.1,NO,59.2442,10.3966
4753,bloggfiler.no,3,195.0.242.137,NO,59.95,10.75
4754,bloggfiler.no,4,195.0.240.151,NO,59.95,10.75
4755,bloggfiler.no,9,104.24.191.20,US,37.751,-97.822
4756,npd.no,2,195.0.224.1,NO,59.2442,10.3966
4757,npd.no,3,195.0.242.133,NO,59.95,10.75
4758,npd.no,4,195.0.244.48,NO,59.95,10.75
4759,npd.no,5,148.122.8.5,NO,59.95,10.75
4760,npd.no,6,146.172.105.17,NO,59.95,10.75
4761,npd.no,7,146.172.102.226,NO,59.95,10.75
4762,npd.no,8,193.212.250.225,NO,59.95,10.75
4763,npd.no,9,62.92.50.14,NO,58.9602,5.7113
4764,npd.no,10,62.92.50.167,NO,58.9602,5.7113
4765,cspabuddakan.no,2,195.0.224.1,NO,59.2442,10.3966
4766,cspabuddakan.no,3,195.0.242.133,NO,59.95,10.75
4767,cspabuddakan.no,4,195.0.244.48,NO,59.95,10.75
4768,cspabuddakan.no,5,185.1.55.66,NO,59.905,10.7487
4769,cspabuddakan.no,6,213.167.114.218,NO,59.95,10.75
4770,cspabuddakan.no,7,81.166.123.92,NO,59.4163,5.4045
4771,cspabuddakan.no,8,81.166.123.55,NO,59.4163,5.4045
4772,cspabuddakan.no,9,81.167.46.203,NO,59.7439,10.2045
4773,cspabuddakan.no,10,46.250.209.66,NO,62.7375,7.1591
4774,cspabuddakan.no,11,213.162.246.75,NO,59.5971,5.7429
4775,godset.no,2,195.0.224.1,NO,59.2442,10.3966
4776,godset.no,3,195.0.242.137,NO,59.95,10.75
4777,godset.no,4,195.0.240.151,NO,59.95,10.75
4778,godset.no,9,104.24.123.201,US,37.751,-97.822
4779,totalmaskin.no,2,195.0.224.1,NO,59.2442,10.3966
4780,totalmaskin.no,3,195.0.242.137,NO,59.95,10.75
4781,totalmaskin.no,4,195.0.240.151,NO,59.95,10.75
4782,totalmaskin.no,5,83.145.10.220,SE,59.3326,18.0649
4783,totalmaskin.no,6,83.145.7.146,SE,59.3326,18.0649
4784,totalmaskin.no,7,91.218.186.93,NO,59.95,10.75
4785,totalmaskin.no,8,217.170.200.2,NO,59.9127,10.7461
4786,isphuset.no,2,195.0.224.1,NO,59.2442,10.3966
4787,isphuset.no,3,195.0.242.133,NO,59.95,10.75
4788,isphuset.no,4,195.0.244.48,NO,59.95,10.75
4789,isphuset.no,5,185.1.55.16,NO,59.905,10.7487
4790,isphuset.no,6,80.232.26.85,NO,59.95,10.75
4791,isphuset.no,7,85.19.92.22,NO,59.95,10.75
4792,isphuset.no,8,85.19.215.253,NO,59.8995,10.6287
4793,isphuset.no,9,89.221.246.251,NO,59.7439,10.2045
4794,elvebakkenbygdelag.no,2,195.0.224.1,NO,59.2442,10.3966
4795,elvebakkenbygdelag.no,3,195.0.242.133,NO,59.95,10.75
4796,elvebakkenbygdelag.no,4,195.0.244.48,NO,59.95,10.75
4797,elvebakkenbygdelag.no,5,185.1.55.40,NO,59.905,10.7487
4798,elvebakkenbygdelag.no,6,31.169.49.210,NO,59.95,10.75
4799,elvebakkenbygdelag.no,7,178.255.145.193,NO,60.718,11.1942
4800,elvebakkenbygdelag.no,8,185.12.56.132,NO,59.905,10.7487
4801,ht.no,2,195.0.224.1,NO,59.2442,10.3966
4802,ht.no,3,195.0.242.133,NO,59.95,10.75
4803,ht.no,4,195.0.243.37,NO,59.95,10.75
4804,ht.no,5,195.0.242.209,NO,59.95,10.75
4805,ht.no,6,195.1.202.134,NO,59.9127,10.7461
4806,ht.no,7,193.161.16.93,NO,59.95,10.75
4807,nih.no,2,195.0.224.1,NO,59.2442,10.3966
4808,nih.no,3,195.0.242.133,NO,59.95,10.75
4809,nih.no,4,195.0.244.48,NO,59.95,10.75
4810,nih.no,5,185.1.55.1,NO,59.905,10.7487
4811,nih.no,6,128.39.231.177,NO,59.956,11.0492
4812,nih.no,7,158.36.84.142,NO,59.7439,10.2045
4813,grida.no,2,195.0.224.1,NO,59.2442,10.3966
4814,grida.no,3,195.0.242.133,NO,59.95,10.75
4815,grida.no,4,195.0.244.48,NO,59.95,10.75
4816,grida.no,5,185.1.55.22,NO,59.905,10.7487
4817,grida.no,6,194.63.255.4,NO,59.95,10.75
4818,grida.no,7,194.63.248.52,NO,59.95,10.75
4819,tb.no,2,195.0.224.1,NO,59.2442,10.3966
4820,tb.no,3,195.0.242.133,NO,59.95,10.75
4821,tb.no,4,195.0.244.48,NO,59.95,10.75
4822,tb.no,5,185.1.55.81,NO,59.905,10.7487
4823,tb.no,6,87.238.63.59,NO,59.905,10.7487
4824,tb.no,7,87.238.38.2,NO,59.905,10.7487
4825,osl.no,2,195.0.224.1,NO,59.2442,10.3966
4826,osl.no,3,195.0.242.133,NO,59.95,10.75
4827,osl.no,4,195.0.244.48,NO,59.95,10.75
4828,osl.no,5,185.1.55.68,NO,59.905,10.7487
4829,osl.no,6,109.68.93.122,NO,59.95,10.75
4830,osl.no,7,109.68.95.53,NO,59.95,10.75
4831,proisp.no,2,195.0.224.1,NO,59.2442,10.3966
4832,proisp.no,3,195.0.242.133,NO,59.95,10.75
4833,proisp.no,4,195.0.244.48,NO,59.95,10.75
4834,proisp.no,5,185.1.55.66,NO,59.905,10.7487
4835,proisp.no,6,213.167.114.218,NO,59.95,10.75
4836,proisp.no,7,81.166.123.92,NO,59.4163,5.4045
4837,proisp.no,8,81.166.123.55,NO,59.4163,5.4045
4838,proisp.no,9,81.167.46.203,NO,59.7439,10.2045
4839,proisp.no,10,46.250.214.3,NO,58.8524,5.7352
4840,proisp.no,11,46.250.214.132,NO,58.8524,5.7352
4841,nordnorskdebatt.no,2,195.0.224.1,NO,59.2442,10.3966
4842,nordnorskdebatt.no,3,195.0.242.133,NO,59.95,10.75
4843,nordnorskdebatt.no,4,195.0.244.48,NO,59.95,10.75
4844,nordnorskdebatt.no,5,62.140.27.85,RO,44.4333,26.1
4845,nordnorskdebatt.no,6,54.36.50.32,FR,48.8582,2.3387
4846,nordnorskdebatt.no,7,91.121.215.196,FR,48.8582,2.3387
4847,nordnorskdebatt.no,8,37.187.232.53,FR,48.8582,2.3387
4848,nordnorskdebatt.no,9,51.255.191.227,FR,48.8582,2.3387
4849,nordnorskdebatt.no,10,92.222.54.1,FR,48.8628,2.3292
4850,nordnorskdebatt.no,11,217.182.91.119,FR,48.8582,2.3387
4851,venstre.no,2,195.0.224.1,NO,59.2442,10.3966
4852,venstre.no,3,195.0.242.137,NO,59.95,10.75
4853,venstre.no,4,195.0.240.151,NO,59.95,10.75
4854,viasat.no,2,195.0.224.1,NO,59.2442,10.3966
4855,viasat.no,3,195.0.242.133,NO,59.95,10.75
4856,viasat.no,4,195.0.244.48,NO,59.95,10.75
4857,viasat.no,5,62.140.27.85,RO,44.4333,26.1
4858,viasat.no,6,4.69.158.249,US,37.751,-97.822
4859,viasat.no,7,130.244.200.128,SE,59.3247,18.055999999999997
4860,viasat.no,8,130.244.64.70,SE,59.3247,18.055999999999997
4861,viasat.no,9,130.244.200.77,SE,59.3247,18.055999999999997
4862,viasat.no,10,88.131.143.59,SE,59.3247,18.055999999999997
4863,viasat.no,11,212.214.42.107,SE,59.3247,18.055999999999997
4864,technoport.no,2,195.0.224.1,NO,59.2442,10.3966
4865,technoport.no,3,195.0.242.133,NO,59.95,10.75
4866,technoport.no,4,195.0.244.48,NO,59.95,10.75
4867,technoport.no,5,185.1.55.59,NO,59.905,10.7487
4868,technoport.no,6,193.28.236.254,NO,59.95,10.75
4869,technoport.no,7,62.97.205.82,NO,60.3911,5.3247
4870,technoport.no,8,62.97.251.205,NO,59.4138,5.268
4871,technoport.no,9,31.24.128.65,NO,59.95,10.75
4872,fast.no,2,195.0.224.1,NO,59.2442,10.3966
4873,fast.no,3,195.0.242.133,NO,59.95,10.75
4874,fast.no,4,193.75.1.70,NO,59.95,10.75
4875,fast.no,5,193.90.113.13,NO,59.95,10.75
4876,fast.no,6,195.245.240.181,SE,59.3247,18.055999999999997
4877,fast.no,7,104.44.224.139,US,37.751,-97.822
4878,fast.no,8,104.44.5.7,US,37.751,-97.822
4879,fast.no,9,104.44.5.32,US,37.751,-97.822
4880,fast.no,10,104.44.4.233,US,37.751,-97.822
4881,fast.no,11,104.44.5.38,US,37.751,-97.822
4882,fast.no,12,104.44.5.104,US,37.751,-97.822
4883,fast.no,13,104.44.4.35,US,37.751,-97.822
4884,fast.no,14,104.44.7.173,US,37.751,-97.822
4885,fast.no,15,104.44.7.174,US,37.751,-97.822
4886,fast.no,16,104.44.4.174,US,37.751,-97.822
4887,legemiddelverket.no,2,195.0.224.1,NO,59.2442,10.3966
4888,legemiddelverket.no,3,195.0.242.133,NO,59.95,10.75
4889,legemiddelverket.no,4,195.0.243.37,NO,59.95,10.75
4890,legemiddelverket.no,5,195.0.242.209,NO,59.95,10.75
4891,legemiddelverket.no,6,85.252.20.161,NO,59.4172,10.4834
4892,legemiddelverket.no,7,31.25.223.142,NO,59.9127,10.7461
4893,legemiddelverket.no,8,31.25.223.53,NO,59.9127,10.7461
4894,legemiddelverket.no,9,91.186.66.10,NO,59.9127,10.7461
4895,spaniaavisen.no,2,195.0.224.1,NO,59.2442,10.3966
4896,spaniaavisen.no,3,195.0.242.133,NO,59.95,10.75
4897,spaniaavisen.no,4,195.0.244.48,NO,59.95,10.75
4898,spaniaavisen.no,5,99.82.177.28,US,39.0481,-77.4728
4899,spaniaavisen.no,6,52.93.138.93,US,47.6339,-122.3476
4900,spaniaavisen.no,7,52.93.128.243,US,47.6339,-122.3476
4901,spaniaavisen.no,8,52.93.129.46,US,47.6339,-122.3476
4902,spaniaavisen.no,9,52.93.128.158,US,47.6339,-122.3476
4907,nilu.no,2,195.0.224.1,NO,59.2442,10.3966
4908,nilu.no,3,195.0.242.137,NO,59.95,10.75
4909,nilu.no,4,195.0.240.151,NO,59.95,10.75
4910,nilu.no,5,83.145.10.220,SE,59.3326,18.0649
4911,nilu.no,6,83.145.7.146,SE,59.3326,18.0649
4912,nilu.no,7,91.218.186.93,NO,59.95,10.75
4913,nilu.no,8,217.170.200.2,NO,59.9127,10.7461
4914,nilu.no,9,194.242.11.90,NO,59.9127,10.7461
4915,ssas.no,2,195.0.224.1,NO,59.2442,10.3966
4916,ssas.no,3,195.0.242.137,NO,59.95,10.75
4917,ssas.no,4,195.0.240.151,NO,59.95,10.75
4918,ssas.no,5,83.145.10.220,SE,59.3326,18.0649
4919,ssas.no,6,83.145.7.146,SE,59.3326,18.0649
4920,ssas.no,7,91.90.104.216,NO,59.95,10.75
4921,ssas.no,8,91.90.108.49,NO,59.95,10.75
4922,ssas.no,9,91.189.127.41,NO,59.2181,10.9298
4923,ssas.no,10,91.189.123.126,NO,59.2181,10.9298
4924,ssas.no,11,91.189.123.185,NO,59.2181,10.9298
4925,imr.no,2,195.0.224.1,NO,59.2442,10.3966
4926,imr.no,3,195.0.242.133,NO,59.95,10.75
4927,imr.no,4,195.0.244.48,NO,59.95,10.75
4928,imr.no,5,195.18.217.61,NO,59.95,10.75
4929,imr.no,6,81.175.32.225,NO,59.905,10.7487
4930,imr.no,7,64.28.20.3,NO,59.9127,10.7461
4931,imr.no,8,64.28.20.134,NO,59.9127,10.7461
4932,tfw.no,2,195.0.224.1,NO,59.2442,10.3966
4933,tfw.no,3,195.0.242.137,NO,59.95,10.75
4934,tfw.no,4,195.0.240.151,NO,59.95,10.75
4935,tfw.no,11,37.139.30.157,NL,52.2965,4.9542
4936,nettgamer.no,2,195.0.224.1,NO,59.2442,10.3966
4937,nettgamer.no,3,195.0.242.133,NO,59.95,10.75
4938,nettgamer.no,4,195.0.244.48,NO,59.95,10.75
4939,nettgamer.no,5,62.140.27.85,RO,44.4333,26.1
4940,nettgamer.no,6,4.69.143.242,US,37.751,-97.822
4941,nettgamer.no,7,4.69.143.242,US,37.751,-97.822
4942,nettgamer.no,8,213.242.108.214,GB,51.4964,-0.1224
4943,nettgamer.no,9,46.30.210.18,DK,55.6759,12.5655
4944,nettgamer.no,10,46.30.210.19,DK,55.6759,12.5655
4945,nettgamer.no,11,46.30.214.29,DK,55.6759,12.5655
4946,nettgamer.no,12,46.30.215.173,DK,55.6759,12.5655
4947,flyprat.no,2,195.0.224.1,NO,59.2442,10.3966
4948,flyprat.no,3,195.0.242.133,NO,59.95,10.75
4949,flyprat.no,4,195.0.244.48,NO,59.95,10.75
4950,flyprat.no,5,185.1.55.22,NO,59.905,10.7487
4951,flyprat.no,6,194.63.255.4,NO,59.95,10.75
4952,flyprat.no,7,194.63.248.52,NO,59.95,10.75
4953,lsk.no,2,195.0.224.1,NO,59.2442,10.3966
4954,lsk.no,3,195.0.242.137,NO,59.95,10.75
4955,lsk.no,4,195.0.240.151,NO,59.95,10.75
4956,lsk.no,9,104.27.166.253,US,37.751,-97.822
4957,proshop.no,2,195.0.224.1,NO,59.2442,10.3966
4958,proshop.no,3,195.0.242.133,NO,59.95,10.75
4959,proshop.no,4,195.0.244.48,NO,59.95,10.75
4960,proshop.no,5,185.1.55.16,NO,59.905,10.7487
4961,proshop.no,6,83.88.4.205,DK,55.7123,12.0564
4962,proshop.no,7,80.63.16.86,DK,56.1567,10.2108
4963,proshop.no,8,195.60.161.9,DK,55.7123,12.0564
